Laptops,Core,Display,Gb,Memory,Price,Rating
https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-a515-56-thin-light-laptop/p/itmdf83f58e7a903?pid=COMG5EDTDDGAD4QE&lid=LSTCOMG5EDTDDGAD4QEJR85SB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_29&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2fd1369a-ead8-47af-a977-140a9704ec07.COMG5EDTDDGAD4QE.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen),39.62 cm (15.6 inch) Display,9% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹19,600",Off on Exchange
https://www.flipkart.com/asus-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-k413ea-eb303ts-thin-light-laptop/p/itm106305141198e?pid=COMGFVWEGDGYSAPJ&lid=LSTCOMGFVWEGDGYSAPJYOQMWC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_30&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2fd1369a-ead8-47af-a977-140a9704ec07.COMGFVWEGDGYSAPJ.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i3 Processor (11th Gen),35.56 cm (14 inch) Display,21% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/acer-aspire-3-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-home-a315-23-notebook/p/itm96a9ff5907861?pid=COMG6DUHY3FVEZFF&lid=LSTCOMG6DUHY3FVEZFFPYJV1M&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_31&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2fd1369a-ead8-47af-a977-140a9704ec07.COMG6DUHY3FVEZFF.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 5 Quad Core Processor,39.62 cm (15.6 inch) Display,24% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/dell-inspiron-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-7415-2-1-laptop/p/itm7d797cece892d?pid=COMG3FHBSEKFGDGC&lid=LSTCOMG3FHBSEKFGDGCZVWVRL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_32&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=en_QUZh30CGT%2B6V19UJhO7GHBEgB6XKVCbACb8haAgBZnG1fXyITHKZaZR0DDlv%2FYHNtTb8%2FBIlxQnhF%2Fy8uWUQ8w%3D%3D&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 5 Hexa Core Processor,35.56 cm (14 Inch) Touchscreen Display,21% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/lenovo-athlon-dual-core-3150u-4-gb-1-tb-hdd-dos-v15-ada-laptop/p/itmf1dc55d9e91fd?pid=COMG6WYZPYZP4HGW&lid=LSTCOMG6WYZPYZP4HGWIWF2LE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_33&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2fd1369a-ead8-47af-a977-140a9704ec07.COMG6WYZPYZP4HGW.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Athlon Dual Core Processor,39.62 cm (15.6 inch) Display,15% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/asus-core-i3-10th-gen-8-gb-32-optane-512-ssd-windows-10-home-x515ja-ej362ts-thin-light-laptop/p/itm3e7b9f98dd79f?pid=COMG4NWBPZNJTN5Y&lid=LSTCOMG4NWBPZNJTN5YLOK08O&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_34&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2fd1369a-ead8-47af-a977-140a9704ec07.COMG4NWBPZNJTN5Y.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i3 Processor (10th Gen),39.62 cm (15.6 inch) Display,19% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/dell-vostro-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-3400-thin-light-laptop/p/itmbb28fddb09bea?pid=COMG666G9XJHVGS9&lid=LSTCOMG666G9XJHVGS9U8GOTU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_35&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2fd1369a-ead8-47af-a977-140a9704ec07.COMG666G9XJHVGS9.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen),35.56 cm (14 inch) Display,33% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/lenovo-ideapad-slim-5i-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-15-itl-05-thin-light-laptop/p/itm91d4c1b7a4ae3?pid=COMG3TZGFGYDYGPD&lid=LSTCOMG3TZGFGYDYGPDL4JYXG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_36&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=en_QUZh30CGT%2B6V19UJhO7GHBEgB6XKVCbACb8haAgBZnHe1OvZuTz4B8gZKr6DFTjKpetZElh2gxWi3q4JX7sa0A%3D%3D&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen),39.62 cm (15.6 Inch) Display,37% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/acer-aspire-7-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-a715-42g-gaming-laptop/p/itm4385fddc2c72c?pid=COMGYCG8ZBXWPYUU&lid=LSTCOMGYCG8ZBXWPYUUYQDSM8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_37&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2fd1369a-ead8-47af-a977-140a9704ec07.COMGYCG8ZBXWPYUU.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Free upgrade to Windows 11 when available,512 GB SSD,38% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/hp-pavilion-ryzen-5-hexa-core-4600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650ti-144-hz-15-ec1025ax-gaming-laptop/p/itm50fe150aecd86?pid=COMG3FHBSDER2AHK&lid=LSTCOMG3FHBSDER2AHKIAY4AE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_38&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2fd1369a-ead8-47af-a977-140a9704ec07.COMG3FHBSDER2AHK.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 inch) Display,25% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/asus-pentium-silver-8-gb-256-gb-ssd-windows-10-home-e410ma-ek103ts-thin-light-laptop/p/itm623ceb3c61c99?pid=COMG5NH6MDFXSGU7&lid=LSTCOMG5NH6MDFXSGU7QGIST6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_39&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2fd1369a-ead8-47af-a977-140a9704ec07.COMG5NH6MDFXSGU7.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Pentium Silver Processor,35.56 cm (14 inch) Display,20% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/hp-pavilion-gaming-ryzen-5-hexa-core-4600h-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-15-ec1021ax-laptop/p/itm70c8fb9efbb8c?pid=COMFT8GXGSJZKAAE&lid=LSTCOMFT8GXGSJZKAAEFE91VM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_40&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=en_QUZh30CGT%2B6V19UJhO7GHBEgB6XKVCbACb8haAgBZnFYwcfvCwdVHW7UPNG%2BuhAzncJMcNk9qnn7eRbIPwZ4dw%3D%3D&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 inch) Display,20% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/lenovo-ideapad-3-core-i3-10th-gen-4-gb-256-gb-na-ssd-windows-10-home-15iml05-thin-light-laptop/p/itmda449f7592aed?pid=COMG4WZ7FBP4SDAA&lid=LSTCOMG4WZ7FBP4SDAAJQTXR0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_41&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2fd1369a-ead8-47af-a977-140a9704ec07.COMG4WZ7FBP4SDAA.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i3 Processor (10th Gen),39.62 cm (15.6 inch) Display,31% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/asus-rog-strix-g15-2021-ryzen-9-octa-core-r9-5900hx-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-rtx-3050-144-hz-g513qc-hn126t-gaming-laptop/p/itm313bd360b7ee4?pid=COMG4XXAYZKXZNK8&lid=LSTCOMG4XXAYZKXZNK8EYWW6S&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_42&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2fd1369a-ead8-47af-a977-140a9704ec07.COMG4XXAYZKXZNK8.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 9 Octa Core Processor,39.62 cm (15.6 inch) Display,25% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/asus-core-i5-10th-gen-8-gb-32-optane-512-ssd-windows-10-home-x515ja-ej562ts-thin-light-laptop/p/itmaeb326f3aebae?pid=COMG4NWBKRFZ5VFK&lid=LSTCOMG4NWBKRFZ5VFKLJDR3T&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_43&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2fd1369a-ead8-47af-a977-140a9704ec07.COMG4NWBKRFZ5VFK.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (10th Gen),39.62 cm (15.6 inch) Display,23% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/lenovo-thinkbook-core-i7-11th-gen-16-gb-512-gb-ssd-windows-10-home-tb15-itl-g2-thin-light-laptop/p/itm783b3c0443413?pid=COMG6VRP5FWV5QJX&lid=LSTCOMG6VRP5FWV5QJXG08FN3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_44&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=en_QUZh30CGT%2B6V19UJhO7GHBEgB6XKVCbACb8haAgBZnE82Zp2XerzTLIiY9lkq8WrB7bOa%2F1jgRCozA0E5I0uJQ%3D%3D&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i7 Processor (11th Gen),38.1 cm (15 inch) Display,,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/msi-gf63-thin-hexa-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-max-q-60-hz-10scxr-1616in-10sc-611in-gaming-laptop/p/itmb8888c44a1a68?pid=COMG2K9ZBFJ3ZASR&lid=LSTCOMG2K9ZBFJ3ZASR2MWKVV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=BestvalueId_6bo%2Fb5g&srno=s_2_45&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2fd1369a-ead8-47af-a977-140a9704ec07.COMG2K9ZBFJ3ZASR.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Hexa Core i5 Processor (10th Gen),39.62 cm (15.6 inch) Display,25% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/lenovo-ideapad-3-celeron-dual-core-4th-gen-4-gb-256-gb-ssd-windows-10-home-14igl05-thin-light-laptop/p/itmbdcef2865c3de?pid=COMG72M9XXDCHEQZ&lid=LSTCOMG72M9XXDCHEQZEEJKYU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_46&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2fd1369a-ead8-47af-a977-140a9704ec07.COMG72M9XXDCHEQZ.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Celeron Dual Core Processor (4th Gen),35.56 cm (14 inch) Display,28% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,,
https://www.flipkart.com/asus-rog-strix-g15-2021-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-g513ih-hn086t-gaming-laptop/p/itm2b93a4b3d7a76?pid=COMG5C28GFMZGXBR&lid=LSTCOMG5C28GFMZGXBR4SKK9R&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_47&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2fd1369a-ead8-47af-a977-140a9704ec07.COMG5C28GFMZGXBR.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 7 Octa Core Processor,39.62 cm (15.6 inch) Display,25% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/lenovo-ideapad-slim3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-14-itl-6-thin-light-laptop/p/itm1cea336c463a4?pid=COMG3TZGX4ZCAN5Y&lid=LSTCOMG3TZGX4ZCAN5YHBOTZU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_48&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=en_QUZh30CGT%2B6V19UJhO7GHBEgB6XKVCbACb8haAgBZnGPbE5UXR%2BkEmv1g8QeQ3GdbsnAZ8fWTx%2BAivTdnVBPQA%3D%3D&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i3 Processor (11th Gen),35.56 cm (14 Inch) Display,24% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
,,,,,,
https://www.flipkart.com/asus-rog-strix-g15-2021-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-g513ih-hn086t-gaming-laptop/p/itm2b93a4b3d7a76?pid=COMG56JKRZC5YZUH&lid=LSTCOMG56JKRZC5YZUHRULNHM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_49&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2770e6c0-30db-43a6-9d46-232e5e71f9b0.COMG56JKRZC5YZUH.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 7 Octa Core Processor,39.62 cm (15.6 inch) Display,25% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/apple-macbook-air-m1-8-gb-256-gb-ssd-mac-os-big-sur-mgn93hn-a/p/itmb53580bb51a7e?pid=COMFXEKMXWUMGPHW&lid=LSTCOMFXEKMXWUMGPHW40HAM7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_50&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2770e6c0-30db-43a6-9d46-232e5e71f9b0.COMFXEKMXWUMGPHW.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Apple M1 Processor,33.78 cm (13.3 inch) Display,9% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/asus-vivobook-15-ryzen-3-dual-core-4-gb-256-gb-ssd-windows-10-home-m515da-bq312ts-thin-light-laptop/p/itmf27eace19ae11?pid=COMG2DBSMFDZTE9F&lid=LSTCOMG2DBSMFDZTE9FNDKXIK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_51&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2770e6c0-30db-43a6-9d46-232e5e71f9b0.COMG2DBSMFDZTE9F.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 3 Dual Core Processor,39.62 cm (15.6 inch) Display,13% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/lenovo-ideapad-3-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-15iml05-thin-light-laptop/p/itm6098abbf35cd9?pid=COMG4WZ7Q2YFJGQ6&lid=LSTCOMG4WZ7Q2YFJGQ6DDUOXH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_52&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=en_MXqJAQLCEGhkWG%2FlzlndPFLu9Jscwib8ZaRUl8lSFCK4T6up061jfkLF8tHxq3tD2mulPjKTio4QJc1RoSwEiA%3D%3D&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i3 Processor (10th Gen),39.62 cm (15.6 inch) Display,31% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/asus-vivobook-15-2021-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x515ea-ej502ts-thin-light-laptop/p/itme6fcdc888c697?pid=COMG6AG7PJNMKKBZ&lid=LSTCOMG6AG7PJNMKKBZV0ZPG6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_53&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2770e6c0-30db-43a6-9d46-232e5e71f9b0.COMG6AG7PJNMKKBZ.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen),39.62 cm (15.6 inch) Display,23% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/asus-vivobook-ultra-14-core-i3-10th-gen-4-gb-512-gb-ssd-windows-10-home-x413ja-ek267t-x413ja-eb302t-thin-light-laptop/p/itm1cb0d9da56a94?pid=COMFTWZD9Z8VVABB&lid=LSTCOMFTWZD9Z8VVABBA4VHKD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_54&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2770e6c0-30db-43a6-9d46-232e5e71f9b0.COMFTWZD9Z8VVABB.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i3 Processor (10th Gen),35.56 cm (14 inch) Display,26% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/hp-pavilion-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650ti-144-hz-15-dk1514tx-gaming-laptop/p/itm1a70377701e84?pid=COMG62F8W3ZTQ7HC&lid=LSTCOMG62F8W3ZTQ7HCBKCOHL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_55&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2770e6c0-30db-43a6-9d46-232e5e71f9b0.COMG62F8W3ZTQ7HC.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (10th Gen),39.62 cm (15.6 inch) Display,23% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,,
https://www.flipkart.com/lenovo-thinkbook-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-tb15-itl-g2-thin-light-laptop/p/itmb10d7c4c036b5?pid=COMG6VRPDRDHUPHK&lid=LSTCOMG6VRPDRDHUPHKY5GBMZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_56&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=en_MXqJAQLCEGhkWG%2FlzlndPFLu9Jscwib8ZaRUl8lSFCKaBqC1lvDK0ueYFEVc5ZfD1aauUpuV7cQdwanV5Rf4rw%3D%3D&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen),38.1 cm (15 inch) Display,40% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/asus-vivobook-15-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-x515ja-br381t-thin-light-laptop/p/itm83ff51aebaeeb?pid=COMFZ53STVAJWE8K&lid=LSTCOMFZ53STVAJWE8KQWD5V1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_57&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2770e6c0-30db-43a6-9d46-232e5e71f9b0.COMFZ53STVAJWE8K.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i3 Processor (10th Gen),39.62 cm (15.6 inch) Display,24% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/asus-pentium-silver-8-gb-256-gb-ssd-windows-10-home-e410ma-ek101ts-thin-light-laptop/p/itm2fffbc1ce62ce?pid=COMG5NCGMZUZEPGA&lid=LSTCOMG5NCGMZUZEPGA3NULEV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_58&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=2770e6c0-30db-43a6-9d46-232e5e71f9b0.COMG5NCGMZUZEPGA.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Pentium Silver Processor,35.56 cm (14 inch) Display,20% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
